performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,performance_annotation_external,score_annotation_external,folder,performance_audio,performance_MIDI,MIDI_score,aligned,performance_annotation,score_annotation,duration,split
S_44,Brahms,155,CPM_7_Fantasia_Opus_116_5,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-br_im5_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-br_im5_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-br_im5_AkPnCGdD.mid,,,subset_S/Brahms/155_CPM_7_Fantasia_Opus_116_5,S_44_MAPS.wav,S_44_A_MAPS_br_im5_AkPnCGdD.mid,S_44_A_MAPS_br_im5_AkPnCGdD.mid,True,S_44_A_MAPS_annotation.tsv,S_44_A_MAPS_annotation.tsv,174.43653886041662,train
S_45,Brahms,155,CPM_7_Fantasia_Opus_116_5,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-br_im5_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-br_im5_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-br_im5_SptkBGCl.mid,,,subset_S/Brahms/155_CPM_7_Fantasia_Opus_116_5,S_45_MAPS.wav,S_45_A_MAPS_br_im5_SptkBGCl.mid,S_45_A_MAPS_br_im5_SptkBGCl.mid,True,S_45_A_MAPS_annotation.tsv,S_45_A_MAPS_annotation.tsv,174.43653886041662,train
S_46,Brahms,156,CPM_7_Fantasia_Opus_116_6,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-br_im6_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-br_im6_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-br_im6_AkPnStgb.mid,,,subset_S/Brahms/156_CPM_7_Fantasia_Opus_116_6,S_46_MAPS.wav,S_46_A_MAPS_br_im6_AkPnStgb.mid,S_46_A_MAPS_br_im6_AkPnStgb.mid,True,S_46_A_MAPS_annotation.tsv,S_46_A_MAPS_annotation.tsv,140.78966430625,train
S_47,Burgmueller,161,CPM_Etudes_Opus_109_The_pearis,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-burg_perlen_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-burg_perlen_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-burg_perlen_SptkBGCl.mid,,,subset_S/Burgmueller/161_CPM_Etudes_Opus_109_The_pearis,S_47_MAPS.wav,S_47_A_MAPS_burg_perlen_SptkBGCl.mid,S_47_A_MAPS_burg_perlen_SptkBGCl.mid,True,S_47_A_MAPS_annotation.tsv,S_47_A_MAPS_annotation.tsv,84.28479666666667,train
S_48,Burgmueller,162,CPM_Etudes_Opus_109_The_Fountain,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-burg_quelle_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-burg_quelle_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-burg_quelle_SptkBGAm.mid,,,subset_S/Burgmueller/162_CPM_Etudes_Opus_109_The_Fountain,S_48_MAPS.wav,S_48_A_MAPS_burg_quelle_SptkBGAm.mid,S_48_A_MAPS_burg_quelle_SptkBGAm.mid,True,S_48_A_MAPS_annotation.tsv,S_48_A_MAPS_annotation.tsv,107.43299999999994,train
S_49,Chopin,196,CPM_Grande_Valse_Brillante_Opus_18,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chp_op18_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chp_op18_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chp_op18_AkPnCGdD.mid,,,subset_S/Chopin/196_CPM_Grande_Valse_Brillante_Opus_18,S_49_MAPS.wav,S_49_A_MAPS_chp_op18_AkPnCGdD.mid,S_49_A_MAPS_chp_op18_AkPnCGdD.mid,True,S_49_A_MAPS_annotation.tsv,S_49_A_MAPS_annotation.tsv,309.4013104999996,train
S_50,Chopin,225,CPM_Scherzo_Bb_minor_Opus_31,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chp_op31_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chp_op31_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chp_op31_AkPnBcht.mid,,,subset_S/Chopin/225_CPM_Scherzo_Bb_minor_Opus_31,S_50_MAPS.wav,S_50_A_MAPS_chp_op31_AkPnBcht.mid,S_50_A_MAPS_chp_op31_AkPnBcht.mid,True,S_50_A_MAPS_annotation.tsv,S_50_A_MAPS_annotation.tsv,515.3238964874989,train
S_51,Chopin,225,CPM_Scherzo_Bb_minor_Opus_31,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chp_op31_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chp_op31_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chp_op31_AkPnStgb.mid,,,subset_S/Chopin/225_CPM_Scherzo_Bb_minor_Opus_31,S_51_MAPS.wav,S_51_A_MAPS_chp_op31_AkPnStgb.mid,S_51_A_MAPS_chp_op31_AkPnStgb.mid,True,S_51_A_MAPS_annotation.tsv,S_51_A_MAPS_annotation.tsv,515.3238964874989,train
S_52,Chopin,208,CPM_Preludes_Opus_28_10,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chpn-p10_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chpn-p10_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chpn-p10_AkPnStgb.mid,,,subset_S/Chopin/208_CPM_Preludes_Opus_28_10,S_52_MAPS.wav,S_52_A_MAPS_chpn-p10_AkPnStgb.mid,S_52_A_MAPS_chpn-p10_AkPnStgb.mid,True,S_52_A_MAPS_annotation.tsv,S_52_A_MAPS_annotation.tsv,23.80589825,train
S_53,Chopin,209,CPM_Preludes_Opus_28_11,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p11_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p11_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p11_AkPnCGdD.mid,,,subset_S/Chopin/209_CPM_Preludes_Opus_28_11,S_53_MAPS.wav,S_53_A_MAPS_chpn-p11_AkPnCGdD.mid,S_53_A_MAPS_chpn-p11_AkPnCGdD.mid,True,S_53_A_MAPS_annotation.tsv,S_53_A_MAPS_annotation.tsv,30.777395999999996,train
S_54,Chopin,210,CPM_Preludes_Opus_28_12,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p12_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p12_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p12_AkPnBcht.mid,,,subset_S/Chopin/210_CPM_Preludes_Opus_28_12,S_54_MAPS.wav,S_54_A_MAPS_chpn-p12_AkPnBcht.mid,S_54_A_MAPS_chpn-p12_AkPnBcht.mid,True,S_54_A_MAPS_annotation.tsv,S_54_A_MAPS_annotation.tsv,57.131714916666716,train
S_55,Chopin,211,CPM_Preludes_Opus_28_13,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p13_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnBcht.mid,,,subset_S/Chopin/211_CPM_Preludes_Opus_28_13,S_55_MAPS.wav,S_55_A_MAPS_chpn-p13_AkPnBcht.mid,S_55_A_MAPS_chpn-p13_AkPnBcht.mid,True,S_55_A_MAPS_annotation.tsv,S_55_A_MAPS_annotation.tsv,153.48483323333338,train
S_56,Chopin,211,CPM_Preludes_Opus_28_13,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p13_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p13_AkPnCGdD.mid,,,subset_S/Chopin/211_CPM_Preludes_Opus_28_13,S_56_MAPS.wav,S_56_A_MAPS_chpn-p13_AkPnCGdD.mid,S_56_A_MAPS_chpn-p13_AkPnCGdD.mid,True,S_56_A_MAPS_annotation.tsv,S_56_A_MAPS_annotation.tsv,153.48483323333338,train
S_57,Chopin,212,CPM_Preludes_Opus_28_14,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p14_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnBcht.mid,,,subset_S/Chopin/212_CPM_Preludes_Opus_28_14,S_57_MAPS.wav,S_57_A_MAPS_chpn-p14_AkPnBcht.mid,S_57_A_MAPS_chpn-p14_AkPnBcht.mid,True,S_57_A_MAPS_annotation.tsv,S_57_A_MAPS_annotation.tsv,27.675675762500003,test
S_58,Chopin,212,CPM_Preludes_Opus_28_14,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p14_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnCGdD.mid,,,subset_S/Chopin/212_CPM_Preludes_Opus_28_14,S_58_MAPS.wav,S_58_A_MAPS_chpn-p14_AkPnCGdD.mid,S_58_A_MAPS_chpn-p14_AkPnCGdD.mid,True,S_58_A_MAPS_annotation.tsv,S_58_A_MAPS_annotation.tsv,27.675675762500003,test
S_59,Chopin,213,CPM_Preludes_Opus_28_15,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p15_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p15_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p15_AkPnCGdD.mid,,,subset_S/Chopin/213_CPM_Preludes_Opus_28_15,S_59_MAPS.wav,S_59_A_MAPS_chpn-p15_AkPnCGdD.mid,S_59_A_MAPS_chpn-p15_AkPnCGdD.mid,True,S_59_A_MAPS_annotation.tsv,S_59_A_MAPS_annotation.tsv,272.60497801666656,test
S_60,Chopin,214,CPM_Preludes_Opus_28_16,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chpn-p16_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chpn-p16_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chpn-p16_AkPnStgb.mid,,,subset_S/Chopin/214_CPM_Preludes_Opus_28_16,S_60_MAPS.wav,S_60_A_MAPS_chpn-p16_AkPnStgb.mid,S_60_A_MAPS_chpn-p16_AkPnStgb.mid,True,S_60_A_MAPS_annotation.tsv,S_60_A_MAPS_annotation.tsv,60.737274249999984,train
S_61,Chopin,217,CPM_Preludes_Opus_28_19,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p19_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p19_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p19_AkPnBsdf.mid,,,subset_S/Chopin/217_CPM_Preludes_Opus_28_19,S_61_MAPS.wav,S_61_A_MAPS_chpn-p19_AkPnBsdf.mid,S_61_A_MAPS_chpn-p19_AkPnBsdf.mid,True,S_61_A_MAPS_annotation.tsv,S_61_A_MAPS_annotation.tsv,67.22461666666666,test
S_62,Chopin,217,CPM_Preludes_Opus_28_19,MAPS,{MAPS}/StbgTGd2/MUS/MAPS_MUS-chpn-p19_StbgTGd2.wav,{A_MAPS}/MAPS_MUS-chpn-p19_StbgTGd2.mid,{A_MAPS}/MAPS_MUS-chpn-p19_StbgTGd2.mid,,,subset_S/Chopin/217_CPM_Preludes_Opus_28_19,S_62_MAPS.wav,S_62_A_MAPS_chpn-p19_StbgTGd2.mid,S_62_A_MAPS_chpn-p19_StbgTGd2.mid,True,S_62_A_MAPS_annotation.tsv,S_62_A_MAPS_annotation.tsv,67.22461666666666,test
S_63,Chopin,199,CPM_Preludes_Opus_28_1,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p1_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBcht.mid,,,subset_S/Chopin/199_CPM_Preludes_Opus_28_1,S_63_MAPS.wav,S_63_A_MAPS_chpn-p1_AkPnBcht.mid,S_63_A_MAPS_chpn-p1_AkPnBcht.mid,True,S_63_A_MAPS_annotation.tsv,S_63_A_MAPS_annotation.tsv,31.218595000000004,train
S_64,Chopin,199,CPM_Preludes_Opus_28_1,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p1_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBsdf.mid,,,subset_S/Chopin/199_CPM_Preludes_Opus_28_1,S_64_MAPS.wav,S_64_A_MAPS_chpn-p1_AkPnBsdf.mid,S_64_A_MAPS_chpn-p1_AkPnBsdf.mid,True,S_64_A_MAPS_annotation.tsv,S_64_A_MAPS_annotation.tsv,31.218595000000004,train
S_65,Chopin,218,CPM_Preludes_Opus_28_20,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p20_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p20_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p20_AkPnCGdD.mid,,,subset_S/Chopin/218_CPM_Preludes_Opus_28_20,S_65_MAPS.wav,S_65_A_MAPS_chpn-p20_AkPnCGdD.mid,S_65_A_MAPS_chpn-p20_AkPnCGdD.mid,True,S_65_A_MAPS_annotation.tsv,S_65_A_MAPS_annotation.tsv,86.88646158333331,train
S_66,Chopin,219,CPM_Preludes_Opus_28_21,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p21_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p21_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p21_AkPnBsdf.mid,,,subset_S/Chopin/219_CPM_Preludes_Opus_28_21,S_66_MAPS.wav,S_66_A_MAPS_chpn-p21_AkPnBsdf.mid,S_66_A_MAPS_chpn-p21_AkPnBsdf.mid,True,S_66_A_MAPS_annotation.tsv,S_66_A_MAPS_annotation.tsv,102.92399348749998,train
S_67,Chopin,222,CPM_Preludes_Opus_28_24,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p24_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p24_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p24_AkPnBcht.mid,,,subset_S/Chopin/222_CPM_Preludes_Opus_28_24,S_67_MAPS.wav,S_67_A_MAPS_chpn-p24_AkPnBcht.mid,S_67_A_MAPS_chpn-p24_AkPnBcht.mid,True,S_67_A_MAPS_annotation.tsv,S_67_A_MAPS_annotation.tsv,123.21850725833323,train
S_68,Chopin,200,CPM_Preludes_Opus_28_2,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn-p2_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn-p2_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn-p2_SptkBGCl.mid,,,subset_S/Chopin/200_CPM_Preludes_Opus_28_2,S_68_MAPS.wav,S_68_A_MAPS_chpn-p2_SptkBGCl.mid,S_68_A_MAPS_chpn-p2_SptkBGCl.mid,True,S_68_A_MAPS_annotation.tsv,S_68_A_MAPS_annotation.tsv,116.07599537499999,train
S_69,Chopin,201,CPM_Preludes_Opus_28_3,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p3_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p3_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p3_AkPnBcht.mid,,,subset_S/Chopin/201_CPM_Preludes_Opus_28_3,S_69_MAPS.wav,S_69_A_MAPS_chpn-p3_AkPnBcht.mid,S_69_A_MAPS_chpn-p3_AkPnBcht.mid,True,S_69_A_MAPS_annotation.tsv,S_69_A_MAPS_annotation.tsv,51.6369985,validation
S_70,Chopin,202,CPM_Preludes_Opus_28_4,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p4_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBcht.mid,,,subset_S/Chopin/202_CPM_Preludes_Opus_28_4,S_70_MAPS.wav,S_70_A_MAPS_chpn-p4_AkPnBcht.mid,S_70_A_MAPS_chpn-p4_AkPnBcht.mid,True,S_70_A_MAPS_annotation.tsv,S_70_A_MAPS_annotation.tsv,102.27356887499997,test
S_71,Chopin,202,CPM_Preludes_Opus_28_4,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p4_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBsdf.mid,,,subset_S/Chopin/202_CPM_Preludes_Opus_28_4,S_71_MAPS.wav,S_71_A_MAPS_chpn-p4_AkPnBsdf.mid,S_71_A_MAPS_chpn-p4_AkPnBsdf.mid,True,S_71_A_MAPS_annotation.tsv,S_71_A_MAPS_annotation.tsv,102.27356887499997,test
S_72,Chopin,204,CPM_Preludes_Opus_28_6,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn-p6_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGAm.mid,,,subset_S/Chopin/204_CPM_Preludes_Opus_28_6,S_72_MAPS.wav,S_72_A_MAPS_chpn-p6_SptkBGAm.mid,S_72_A_MAPS_chpn-p6_SptkBGAm.mid,True,S_72_A_MAPS_annotation.tsv,S_72_A_MAPS_annotation.tsv,90.95383249999995,validation
S_73,Chopin,204,CPM_Preludes_Opus_28_6,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn-p6_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGCl.mid,,,subset_S/Chopin/204_CPM_Preludes_Opus_28_6,S_73_MAPS.wav,S_73_A_MAPS_chpn-p6_SptkBGCl.mid,S_73_A_MAPS_chpn-p6_SptkBGCl.mid,True,S_73_A_MAPS_annotation.tsv,S_73_A_MAPS_annotation.tsv,90.95383249999995,validation
S_74,Chopin,205,CPM_Preludes_Opus_28_7,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn-p7_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn-p7_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn-p7_AkPnCGdD.mid,,,subset_S/Chopin/205_CPM_Preludes_Opus_28_7,S_74_MAPS.wav,S_74_A_MAPS_chpn-p7_AkPnCGdD.mid,S_74_A_MAPS_chpn-p7_AkPnCGdD.mid,True,S_74_A_MAPS_annotation.tsv,S_74_A_MAPS_annotation.tsv,37.445597750000005,train
S_75,Chopin,205,CPM_Preludes_Opus_28_7,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn-p7_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn-p7_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn-p7_SptkBGCl.mid,,,subset_S/Chopin/205_CPM_Preludes_Opus_28_7,S_75_MAPS.wav,S_75_A_MAPS_chpn-p7_SptkBGCl.mid,S_75_A_MAPS_chpn-p7_SptkBGCl.mid,True,S_75_A_MAPS_annotation.tsv,S_75_A_MAPS_annotation.tsv,37.445597750000005,train
S_76,Chopin,206,CPM_Preludes_Opus_28_8,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn-p8_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn-p8_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn-p8_AkPnBcht.mid,,,subset_S/Chopin/206_CPM_Preludes_Opus_28_8,S_76_MAPS.wav,S_76_A_MAPS_chpn-p8_AkPnBcht.mid,S_76_A_MAPS_chpn-p8_AkPnBcht.mid,True,S_76_A_MAPS_annotation.tsv,S_76_A_MAPS_annotation.tsv,89.15039999999999,train
S_77,Chopin,207,CPM_Preludes_Opus_28_9,MAPS,{MAPS}/AkPnBsdf/MUS/MAPS_MUS-chpn-p9_AkPnBsdf.wav,{A_MAPS}/MAPS_MUS-chpn-p9_AkPnBsdf.mid,{A_MAPS}/MAPS_MUS-chpn-p9_AkPnBsdf.mid,,,subset_S/Chopin/207_CPM_Preludes_Opus_28_9,S_77_MAPS.wav,S_77_A_MAPS_chpn-p9_AkPnBsdf.mid,S_77_A_MAPS_chpn-p9_AkPnBsdf.mid,True,S_77_A_MAPS_annotation.tsv,S_77_A_MAPS_annotation.tsv,89.27206333333335,train
S_78,Chopin,178,CPM_Etudes_Opus_10_1,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn_op10_e01_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn_op10_e01_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn_op10_e01_AkPnCGdD.mid,,,subset_S/Chopin/178_CPM_Etudes_Opus_10_1,S_78_MAPS.wav,S_78_A_MAPS_chpn_op10_e01_AkPnCGdD.mid,S_78_A_MAPS_chpn_op10_e01_AkPnCGdD.mid,True,S_78_A_MAPS_annotation.tsv,S_78_A_MAPS_annotation.tsv,111.04900000000005,train
S_79,Chopin,184,CPM_Etudes_Opus_10_5_Black_Key,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op10_e05_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,,,subset_S/Chopin/184_CPM_Etudes_Opus_10_5_Black_Key,S_79_MAPS.wav,S_79_A_MAPS_chpn_op10_e05_SptkBGAm.mid,S_79_A_MAPS_chpn_op10_e05_SptkBGAm.mid,True,S_79_A_MAPS_annotation.tsv,S_79_A_MAPS_annotation.tsv,91.8760987666668,train
S_80,Chopin,180,CPM_Etudes_Opus_10_12_Revolutionary,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn_op10_e12_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn_op10_e12_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn_op10_e12_AkPnCGdD.mid,,,subset_S/Chopin/180_CPM_Etudes_Opus_10_12_Revolutionary,S_80_MAPS.wav,S_80_A_MAPS_chpn_op10_e12_AkPnCGdD.mid,S_80_A_MAPS_chpn_op10_e12_AkPnCGdD.mid,True,S_80_A_MAPS_annotation.tsv,S_80_A_MAPS_annotation.tsv,139.3128676604169,test
S_81,Chopin,191,CPM_Etudes_Opus_25_2,MAPS,{MAPS}/AkPnBcht/MUS/MAPS_MUS-chpn_op25_e2_AkPnBcht.wav,{A_MAPS}/MAPS_MUS-chpn_op25_e2_AkPnBcht.mid,{A_MAPS}/MAPS_MUS-chpn_op25_e2_AkPnBcht.mid,,,subset_S/Chopin/191_CPM_Etudes_Opus_25_2,S_81_MAPS.wav,S_81_A_MAPS_chpn_op25_e2_AkPnBcht.mid,S_81_A_MAPS_chpn_op25_e2_AkPnBcht.mid,True,S_81_A_MAPS_annotation.tsv,S_81_A_MAPS_annotation.tsv,89.26874199999997,train
S_82,Chopin,192,CPM_Etudes_Opus_25_3,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op25_e3_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,,,subset_S/Chopin/192_CPM_Etudes_Opus_25_3,S_82_MAPS.wav,S_82_A_MAPS_chpn_op25_e3_SptkBGAm.mid,S_82_A_MAPS_chpn_op25_e3_SptkBGAm.mid,True,S_82_A_MAPS_annotation.tsv,S_82_A_MAPS_annotation.tsv,104.5719999999998,test
S_83,Chopin,197,CPM_2_Nocturnes_Opus_27_1,MAPS,{MAPS}/AkPnCGdD/MUS/MAPS_MUS-chpn_op27_1_AkPnCGdD.wav,{A_MAPS}/MAPS_MUS-chpn_op27_1_AkPnCGdD.mid,{A_MAPS}/MAPS_MUS-chpn_op27_1_AkPnCGdD.mid,,,subset_S/Chopin/197_CPM_2_Nocturnes_Opus_27_1,S_83_MAPS.wav,S_83_A_MAPS_chpn_op27_1_AkPnCGdD.mid,S_83_A_MAPS_chpn_op27_1_AkPnCGdD.mid,True,S_83_A_MAPS_annotation.tsv,S_83_A_MAPS_annotation.tsv,290.1799480874996,train
S_84,Chopin,198,CPM_2_Nocturnes_Opus_27_2,MAPS,{MAPS}/AkPnStgb/MUS/MAPS_MUS-chpn_op27_2_AkPnStgb.wav,{A_MAPS}/MAPS_MUS-chpn_op27_2_AkPnStgb.mid,{A_MAPS}/MAPS_MUS-chpn_op27_2_AkPnStgb.mid,,,subset_S/Chopin/198_CPM_2_Nocturnes_Opus_27_2,S_84_MAPS.wav,S_84_A_MAPS_chpn_op27_2_AkPnStgb.mid,S_84_A_MAPS_chpn_op27_2_AkPnStgb.mid,True,S_84_A_MAPS_annotation.tsv,S_84_A_MAPS_annotation.tsv,309.98859221458326,train
S_85,Chopin,198,CPM_2_Nocturnes_Opus_27_2,MAPS,{MAPS}/SptkBGCl/MUS/MAPS_MUS-chpn_op27_2_SptkBGCl.wav,{A_MAPS}/MAPS_MUS-chpn_op27_2_SptkBGCl.mid,{A_MAPS}/MAPS_MUS-chpn_op27_2_SptkBGCl.mid,,,subset_S/Chopin/198_CPM_2_Nocturnes_Opus_27_2,S_85_MAPS.wav,S_85_A_MAPS_chpn_op27_2_SptkBGCl.mid,S_85_A_MAPS_chpn_op27_2_SptkBGCl.mid,True,S_85_A_MAPS_annotation.tsv,S_85_A_MAPS_annotation.tsv,309.98859221458326,train
S_86,Chopin,227,CPM_4_Mazurkas_Opus_33_2,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op33_2_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op33_2_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op33_2_SptkBGAm.mid,,,subset_S/Chopin/227_CPM_4_Mazurkas_Opus_33_2,S_86_MAPS.wav,S_86_A_MAPS_chpn_op33_2_SptkBGAm.mid,S_86_A_MAPS_chpn_op33_2_SptkBGAm.mid,True,S_86_A_MAPS_annotation.tsv,S_86_A_MAPS_annotation.tsv,140.26327520833354,test
S_87,Chopin,228,CPM_4_Mazurkas_Opus_33_4,MAPS,{MAPS}/SptkBGAm/MUS/MAPS_MUS-chpn_op33_4_SptkBGAm.wav,{A_MAPS}/MAPS_MUS-chpn_op33_4_SptkBGAm.mid,{A_MAPS}/MAPS_MUS-chpn_op33_4_SptkBGAm.mid,,,subset_S/Chopin/228_CPM_4_Mazurkas_Opus_33_4,S_87_MAPS.wav,S_87_A_MAPS_chpn_op33_4_SptkBGAm.mid,S_87_A_MAPS_chpn_op33_4_SptkBGAm.mid,True,S_87_A_MAPS_annotation.tsv,S_87_A_MAPS_annotation.tsv,314.7841685000002,train
